severity,fault_count,imbalance,vector_id,first_divergence_sa,early_config,group_config,early_pattern,group_pattern,early_release,group_release,early_donor,group_donor,early_ledger_after_divergence,group_ledger_after_divergence,early_failure_position,group_final_success,mechanism,critical_later_resource
HIGH,28,moderate,3600,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3602,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3603,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3611,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3612,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3613,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3619,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3623,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3626,A,CFG0,CFG4,1,3,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3650,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3652,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3656,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3658,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3666,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3674,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3680,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3683,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3687,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,3697,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3712,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3713,A,CFG0,CFG4,4,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3718,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3726,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3728,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3736,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3738,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3743,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,3744,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3755,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3760,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3766,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3770,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3787,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,3797,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3799,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,3802,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3815,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3817,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3825,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3842,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3845,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3868,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3876,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,3892,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3912,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,3922,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3926,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3930,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3932,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3934,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3949,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3952,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3957,A,CFG0,CFG4,4,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,3971,A,CFG0,CFG4,4,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,3974,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,3976,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,3993,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4001,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4028,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4037,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4039,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4041,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4046,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4048,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4052,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4054,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4055,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4073,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4075,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4082,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4087,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4098,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4102,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4108,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4109,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4124,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4134,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4141,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4150,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4180,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4182,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4187,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4191,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4196,A,CFG0,CFG4,4,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4197,A,CFG0,CFG4,4,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4205,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4216,A,CFG0,CFG4,4,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4217,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4220,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4233,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4236,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4244,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4252,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4259,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4260,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4264,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4267,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4278,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4303,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4323,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4326,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4329,A,CFG0,CFG4,1,3,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4344,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4345,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4355,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4363,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4369,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4374,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4380,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4396,A,CFG0,CFG4,1,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4398,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4402,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4412,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4419,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4434,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4440,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4447,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4456,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4467,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4469,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4471,A,CFG0,CFG4,1,3,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4478,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4481,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4482,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4503,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4512,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4515,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4536,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4539,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4544,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4547,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4550,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4564,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4565,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4576,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4578,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4585,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4589,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4601,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4627,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4629,A,CFG0,CFG4,1,3,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4637,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4641,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4647,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4664,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4665,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4674,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4694,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4698,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4701,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4713,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4725,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4736,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4741,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4742,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4752,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4757,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4771,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4773,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4778,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4779,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4788,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4789,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4794,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4796,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4819,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4821,A,CFG0,CFG4,4,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4826,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4830,A,CFG0,CFG4,4,2,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4832,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4836,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4839,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4843,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4850,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4854,A,CFG0,CFG4,2,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4864,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4870,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4871,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
HIGH,28,moderate,4876,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4878,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4890,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4902,A,CFG0,CFG4,2,2,0,1,NONE,NONE,0,1,C,YES,GROUP_RELEASES_RESOURCE,D_ROW
HIGH,28,moderate,4919,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4920,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,B,YES,GROUP_RELEASES_RESOURCE,A_ROW
HIGH,28,moderate,4936,A,CFG0,CFG4,1,1,0,1,NONE,NONE,0,1,D,YES,GROUP_RELEASES_RESOURCE,C_COL
